0,1
1900-01-01 00:00:00,0.04935558346770367
1900-01-01 00:00:25,0.1552386633376577
1900-01-01 00:01:19,0.05710314083096841
1900-01-01 00:02:17,0.034908037839807775
1900-01-01 00:03:02,0.10893897464073476
1900-01-01 00:03:38,0.06560384100996133
1900-01-01 00:04:05,0.18626955349443444
1900-01-01 00:04:41,0.20199961916979292
1900-01-01 00:06:03,0.23430723086153188
1900-01-01 00:06:43,0.06813574540134261
1900-01-01 00:08:02,0.24299345704523
1900-01-01 00:08:28,0.3527631054129875
1900-01-01 00:09:22,0.2809904191561914
1900-01-01 00:10:25,0.28952456880304267
1900-01-01 00:10:57,0.3094797159926561
1900-01-01 00:11:29,0.2663789502213412
1900-01-01 00:12:45,0.15987024691666565
1900-01-01 00:13:23,0.25657740556114883
1900-01-01 00:14:24,0.2745009285293937
1900-01-01 00:15:30,0.7635206624730962
1900-01-01 00:17:03,0.39184643136275027
1900-01-01 00:18:02,0.0
1900-01-01 00:19:49,0.22288346229233993
1900-01-01 00:20:15,0.2646983077546259
1900-01-01 00:20:38,0.5704481096668754
1900-01-01 00:21:15,0.4446371790694774
1900-01-01 00:21:55,0.212562847310642
1900-01-01 00:22:36,0.28890970220448037
1900-01-01 00:23:16,0.39750139581154165
1900-01-01 00:24:11,0.10567881565932806
1900-01-01 00:25:06,0.051101809051006954
1900-01-01 00:25:28,0.101808246271832
1900-01-01 00:25:57,0.1321414194342362
1900-01-01 00:26:33,0.2133113392962487
1900-01-01 00:27:10,0.11225265211913649
1900-01-01 00:28:47,0.3587783118054284
1900-01-01 00:29:15,0.36648734764290003
1900-01-01 00:29:37,0.10100366733188275
1900-01-01 00:30:15,0.12417790779788378
1900-01-01 00:30:55,0.6055711167510728
1900-01-01 00:31:36,0.34216622045827205
1900-01-01 00:32:28,0.2659534511023392
1900-01-01 00:33:11,0.06442913449338754
1900-01-01 00:33:55,0.030764870536026914
1900-01-01 00:34:19,0.10567135852923405
1900-01-01 00:36:28,0.4178713322288709
1900-01-01 00:36:58,0.6288917530054755
1900-01-01 00:37:34,0.4161879240812012
1900-01-01 00:38:07,0.23646114206216778
1900-01-01 00:38:34,0.3118382615494451
1900-01-01 00:39:35,0.014568660924199206
1900-01-01 00:40:32,0.17371405948553145
1900-01-01 00:41:29,0.1988802674946104
1900-01-01 00:42:10,0.27863829732067424
1900-01-01 00:43:16,0.02719828715126128
1900-01-01 00:44:16,0.31483615263077624
1900-01-01 00:45:23,0.14061814253405727
1900-01-01 00:46:38,0.06361874494592318
1900-01-01 00:47:10,0.265119084475703
1900-01-01 00:48:01,0.19293394987583926
